Movie Pair,Character 1,Character 2,Jaccard,Cosine
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Boromir , Jean Grey,0.0,0.672931432723999
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Boromir , Bobby Drake / Iceman,0.0,0.721522331237793
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Boromir , Senator Robert Kelly,0.058823529411764705,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Boromir , Sabretooth,0.0,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Boromir , Mystique,0.0,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Boromir , Cyclops,0.0,0.6690425276756287
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Boromir , Storm,0.058823529411764705,1.0000001192092896
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Boromir , Toad,0.0,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Boromir , Erik Lehnsherr's Parents,0.058823529411764705,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Boromir , The X-Men,0.0,0.6981841921806335
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Boromir , The Brotherhood of Mutants,0.0,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Boromir , The guards at Auschwitz,0.0,0.712978720664978
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Sauron , Erik Lehnsherr / Magneto,0.0,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Sauron , Charles Xavier,0.0,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Sauron , Logan / Wolverine,0.0,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Sauron , Marie / Rogue,0.058823529411764705,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Sauron , Jean Grey,0.0,0.6962889432907104
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Sauron , Bobby Drake / Iceman,0.0,0.6227467060089111
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Sauron , Senator Robert Kelly,0.058823529411764705,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Sauron , Sabretooth,0.0,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Sauron , Mystique,0.0,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Sauron , Cyclops,0.0,0.6690425276756287
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Sauron , Storm,0.0,0.5943304300308228
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Sauron , Toad,0.0,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Sauron , Erik Lehnsherr's Parents,0.058823529411764705,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Sauron , The X-Men,0.0,0.5497303009033203
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Sauron , The Brotherhood of Mutants,0.0,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Sauron , The guards at Auschwitz,0.0,0.712978720664978
The Lord of the Rings: The Fellowship of the Ring vs X-Men,The Nazgûl , Erik Lehnsherr / Magneto,0.14285714285714285,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,The Nazgûl , Charles Xavier,0.058823529411764705,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,The Nazgûl , Logan / Wolverine,0.058823529411764705,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,The Nazgûl , Marie / Rogue,0.0,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,The Nazgûl , Jean Grey,0.0,0.8393211960792542
The Lord of the Rings: The Fellowship of the Ring vs X-Men,The Nazgûl , Bobby Drake / Iceman,0.0,0.6456162929534912
The Lord of the Rings: The Fellowship of the Ring vs X-Men,The Nazgûl , Senator Robert Kelly,0.0,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,The Nazgûl , Sabretooth,0.2727272727272727,1.000000238418579
The Lord of the Rings: The Fellowship of the Ring vs X-Men,The Nazgûl , Mystique,0.058823529411764705,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,The Nazgûl , Cyclops,0.0,0.7437343597412109
The Lord of the Rings: The Fellowship of the Ring vs X-Men,The Nazgûl , Storm,0.0,0.7437343597412109
The Lord of the Rings: The Fellowship of the Ring vs X-Men,The Nazgûl , Toad,0.058823529411764705,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,The Nazgûl , Erik Lehnsherr's Parents,0.0,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,The Nazgûl , The X-Men,0.0,0.6034500002861023
The Lord of the Rings: The Fellowship of the Ring vs X-Men,The Nazgûl , The Brotherhood of Mutants,0.5,1.000000238418579
The Lord of the Rings: The Fellowship of the Ring vs X-Men,The Nazgûl , The guards at Auschwitz,0.0,0.7435621619224548
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Saruman , Erik Lehnsherr / Magneto,0.14285714285714285,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Saruman , Charles Xavier,0.058823529411764705,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Saruman , Logan / Wolverine,0.058823529411764705,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Saruman , Marie / Rogue,0.0,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Saruman , Jean Grey,0.0,0.6764317750930786
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Saruman , Bobby Drake / Iceman,0.0,0.5829072594642639
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Saruman , Senator Robert Kelly,0.058823529411764705,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Saruman , Sabretooth,0.058823529411764705,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Saruman , Mystique,0.058823529411764705,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Saruman , Cyclops,0.0,0.6690425276756287
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Saruman , Storm,0.0,0.601179838180542
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Saruman , Toad,0.058823529411764705,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Saruman , Erik Lehnsherr's Parents,0.058823529411764705,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Saruman , The X-Men,0.0,0.5848726034164429
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Saruman , The Brotherhood of Mutants,0.058823529411764705,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Saruman , The guards at Auschwitz,0.0,0.7211595177650452
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Elrond , Erik Lehnsherr / Magneto,0.0,0.6690425276756287
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Elrond , Charles Xavier,0.0,0.6848811507225037
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Elrond , Logan / Wolverine,0.058823529411764705,1.000000238418579
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Elrond , Marie / Rogue,0.0,0.6690425276756287
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Elrond , Jean Grey,0.0,1.0000001192092896
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Elrond , Bobby Drake / Iceman,0.0,0.721522331237793
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Elrond , Senator Robert Kelly,0.0,0.6690425276756287
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Elrond , Sabretooth,0.0,0.6690425276756287
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Elrond , Mystique,0.0,0.6690425276756287
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Elrond , Cyclops,0.058823529411764705,1.0000001192092896
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Elrond , Storm,0.0,0.668744683265686
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Elrond , Toad,0.0,1.0000001192092896
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Elrond , Erik Lehnsherr's Parents,0.0,0.6690425276756287
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Elrond , The X-Men,0.0,0.6981841921806335
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Elrond , The Brotherhood of Mutants,0.0,0.6690425276756287
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Elrond , The guards at Auschwitz,0.0,0.7176907062530518
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Galadriel , Erik Lehnsherr / Magneto,0.058823529411764705,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Galadriel , Charles Xavier,0.058823529411764705,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Galadriel , Logan / Wolverine,0.14285714285714285,1.000000238418579
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Galadriel , Marie / Rogue,0.0,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Galadriel , Jean Grey,0.0,0.672931432723999
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Galadriel , Bobby Drake / Iceman,0.0,0.721522331237793
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Galadriel , Senator Robert Kelly,0.0,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Galadriel , Sabretooth,0.058823529411764705,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Galadriel , Mystique,0.058823529411764705,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Galadriel , Cyclops,0.0,0.8467833995819092
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Galadriel , Storm,0.0,0.668744683265686
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Galadriel , Toad,0.058823529411764705,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Galadriel , Erik Lehnsherr's Parents,0.0,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Galadriel , The X-Men,0.0,0.6981841921806335
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Galadriel , The Brotherhood of Mutants,0.058823529411764705,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Galadriel , The guards at Auschwitz,0.0,0.712978720664978
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Arwen Evenstar , Erik Lehnsherr / Magneto,0.0,0.6690425276756287
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Arwen Evenstar , Charles Xavier,0.0,0.6690425276756287
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Arwen Evenstar , Logan / Wolverine,0.14285714285714285,1.000000238418579
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Arwen Evenstar , Marie / Rogue,0.0,0.6690425276756287
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Arwen Evenstar , Jean Grey,0.0,1.0000001192092896
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Arwen Evenstar , Bobby Drake / Iceman,0.058823529411764705,0.9999999403953552
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Arwen Evenstar , Senator Robert Kelly,0.0,0.6690425276756287
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Arwen Evenstar , Sabretooth,0.0,0.6690425276756287
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Arwen Evenstar , Mystique,0.0,0.6690425276756287
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Arwen Evenstar , Cyclops,0.058823529411764705,1.0000001192092896
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Arwen Evenstar , Storm,0.0,0.5812364220619202
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Arwen Evenstar , Toad,0.0,1.0000001192092896
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Arwen Evenstar , Erik Lehnsherr's Parents,0.0,0.6690425276756287
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Arwen Evenstar , The X-Men,0.0,0.7254785299301147
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Arwen Evenstar , The Brotherhood of Mutants,0.0,0.6690425276756287
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Arwen Evenstar , The guards at Auschwitz,0.0,0.7176907062530518
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Gollum , Erik Lehnsherr / Magneto,0.0,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Gollum , Charles Xavier,0.0,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Gollum , Logan / Wolverine,0.0,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Gollum , Marie / Rogue,0.058823529411764705,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Gollum , Jean Grey,0.0,0.6764317750930786
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Gollum , Bobby Drake / Iceman,0.0,0.5829072594642639
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Gollum , Senator Robert Kelly,0.14285714285714285,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Gollum , Sabretooth,0.0,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Gollum , Mystique,0.0,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Gollum , Cyclops,0.0,0.6690425276756287
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Gollum , Storm,0.0,0.601179838180542
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Gollum , Toad,0.0,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Gollum , Erik Lehnsherr's Parents,0.058823529411764705,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Gollum , The X-Men,0.0,0.5848726034164429
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Gollum , The Brotherhood of Mutants,0.0,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Gollum , The guards at Auschwitz,0.0,0.712978720664978
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Bilbo Baggins , Erik Lehnsherr / Magneto,0.0,0.6921647191047668
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Bilbo Baggins , Charles Xavier,0.0,0.6641485095024109
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Bilbo Baggins , Logan / Wolverine,0.058823529411764705,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Bilbo Baggins , Marie / Rogue,0.0,0.671967625617981
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Bilbo Baggins , Jean Grey,0.0,0.7264059782028198
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Bilbo Baggins , Bobby Drake / Iceman,0.0,0.6884489059448242
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Bilbo Baggins , Senator Robert Kelly,0.0,0.6641485095024109
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Bilbo Baggins , Sabretooth,0.0,0.6921647191047668
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Bilbo Baggins , Mystique,0.0,0.6641485095024109
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Bilbo Baggins , Cyclops,0.0,0.7264059782028198
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Bilbo Baggins , Storm,0.0,0.6103261113166809
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Bilbo Baggins , Toad,0.0,0.7264059782028198
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Bilbo Baggins , Erik Lehnsherr's Parents,0.0,0.6641485095024109
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Bilbo Baggins , The X-Men,0.0,0.6941075921058655
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Bilbo Baggins , The Brotherhood of Mutants,0.0,0.6921647191047668
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Bilbo Baggins , The guards at Auschwitz,0.0,0.6623193025588989
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Isildur , Erik Lehnsherr / Magneto,0.0,1.0000001192092896
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Isildur , Charles Xavier,0.0,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Isildur , Logan / Wolverine,0.0,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Isildur , Marie / Rogue,0.058823529411764705,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Isildur , Jean Grey,0.0,0.6690425276756287
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Isildur , Bobby Drake / Iceman,0.0,1.000000238418579
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Isildur , Senator Robert Kelly,0.058823529411764705,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Isildur , Sabretooth,0.0,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Isildur , Mystique,0.0,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Isildur , Cyclops,0.0,0.6690425276756287
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Isildur , Storm,0.0,0.5796812772750854
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Isildur , Toad,0.0,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Isildur , Erik Lehnsherr's Parents,0.058823529411764705,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Isildur , The X-Men,0.0,0.562204122543335
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Isildur , The Brotherhood of Mutants,0.0,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,Isildur , The guards at Auschwitz,0.0,0.712978720664978
The Lord of the Rings: The Fellowship of the Ring vs X-Men,The Witch-King , Erik Lehnsherr / Magneto,0.2727272727272727,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,The Witch-King , Charles Xavier,0.058823529411764705,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,The Witch-King , Logan / Wolverine,0.058823529411764705,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,The Witch-King , Marie / Rogue,0.0,1.0
The Lord of the Rings: The Fellowship of the Ring vs X-Men,The Witch-King , Jean Grey,0.0,0.8393211960792542
The Lord of the Rings: The Fellowship of the Ring vs X-Men,The Witch-King , Bobby Drake / Iceman,0.0,0.6456162929534912
